SEASON,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK
2014-15,1610612752,New York Knicks,82,17,65,0.207,48.4,109.0,29.8,0.691,7.0,4.7,17.1,12.5,12.3,41.1,1,29,29,29,13,28,29,23,24,14,24,7,9,13
2014-15,1610612760,Oklahoma City Thunder,82,45,37,0.549,48.4,104.6,34.7,0.73,7.3,5.5,16.5,12.8,12.5,42.8,1,13,13,13,18,15,2,4,21,6,20,12,13,18
2014-15,1610612753,Orlando Magic,82,25,57,0.305,48.2,106.8,31.8,0.716,7.9,3.8,16.9,11.7,12.3,41.0,1,26,26,26,25,24,24,8,12,29,23,2,11,12
2014-15,1610612755,Philadelphia 76ers,82,18,64,0.22,48.3,103.9,30.9,0.686,9.6,5.9,20.6,14.0,14.6,41.7,1,28,28,28,20,13,26,28,1,4,30,21,25,15
2014-15,1610612756,Phoenix Suns,82,39,43,0.476,48.5,105.3,32.2,0.698,8.5,4.7,17.2,14.4,15.2,45.3,1,17,17,17,8,19,14,21,6,12,25,29,27,28
2014-15,1610612757,Portland Trail Blazers,82,51,31,0.622,48.4,102.8,35.1,0.728,6.4,4.5,15.1,13.8,13.3,43.1,1,8,8,8,13,9,1,5,27,18,7,20,18,21
2014-15,1610612758,Sacramento Kings,82,29,53,0.354,48.4,108.2,33.3,0.715,6.7,4.0,18.6,13.6,16.8,43.9,1,25,25,25,13,27,9,11,26,28,29,19,30,24
2014-15,1610612759,San Antonio Spurs,82,55,27,0.671,48.7,101.4,33.8,0.73,8.0,5.4,15.1,11.9,14.1,42.5,1,5,5,5,1,3,8,3,11,8,6,4,23,16
2014-15,1610612761,Toronto Raptors,82,49,33,0.598,48.4,107.1,30.8,0.689,7.5,4.4,15.0,14.1,12.4,43.7,1,11,11,11,13,25,27,24,18,23,5,26,12,23
2014-15,1610612762,Utah Jazz,82,38,44,0.463,48.1,104.1,31.9,0.715,7.6,6.0,17.4,12.5,12.6,39.5,1,18,18,18,30,14,20,12,16,3,27,8,14,7
2014-15,1610612764,Washington Wizards,82,46,36,0.561,48.7,102.4,34.2,0.726,7.3,4.6,16.3,12.6,11.7,38.3,1,12,12,12,1,6,5,6,20,16,18,10,7,1
2015-16,1610612737,Atlanta Hawks,82,48,34,0.585,48.4,100.8,33.8,0.698,9.1,5.9,16.0,13.1,11.9,40.9,1,7,7,7,11,2,13,26,3,5,14,18,9,8
2015-16,1610612738,Boston Celtics,82,48,34,0.585,48.2,102.5,33.3,0.707,9.2,4.2,14.8,14.2,10.8,43.0,1,7,7,7,23,4,15,24,2,22,6,26,3,14
2015-16,1610612751,Brooklyn Nets,82,21,61,0.256,48.2,109.7,31.9,0.716,7.6,4.0,18.3,12.1,14.5,47.9,1,28,28,28,26,29,25,19,19,25,26,11,24,30
2015-16,1610612766,Charlotte Hornets,82,48,34,0.585,48.4,103.7,35.0,0.754,7.3,5.3,14.1,11.4,12.4,40.0,1,7,7,7,9,9,4,1,22,12,2,5,13,3
2015-16,1610612741,Chicago Bulls,82,42,40,0.512,48.5,105.5,35.2,0.714,6.0,5.7,16.0,14.3,13.8,44.4,1,14,14,14,3,15,3,20,29,8,16,27,21,23
2015-16,1610612739,Cleveland Cavaliers,82,57,25,0.695,48.4,103.9,33.9,0.742,6.7,3.9,15.5,11.2,11.2,40.8,1,3,3,3,9,10,11,5,28,27,11,3,6,6
2015-16,1610612742,Dallas Mavericks,82,42,40,0.512,48.8,105.9,33.9,0.723,6.8,3.7,14.8,13.4,16.0,40.9,1,14,14,14,1,16,9,14,26,29,7,20,27,7
2015-16,1610612743,Denver Nuggets,82,33,49,0.402,48.4,108.2,33.1,0.732,7.4,4.8,16.8,12.1,13.0,43.1,1,21,21,21,11,25,19,9,20,16,22,12,17,15
2015-16,1610612765,Detroit Pistons,82,44,38,0.537,48.5,104.9,33.9,0.753,7.0,3.7,14.6,10.7,10.4,44.4,1,12,12,12,5,13,11,2,24,30,5,2,1,22
2015-16,1610612744,Golden State Warriors,82,73,9,0.89,48.5,102.8,36.2,0.72,8.4,6.1,16.6,13.8,14.5,45.1,1,1,1,1,5,6,1,15,9,2,21,22,23,25
2015-16,1610612745,Houston Rockets,82,41,41,0.5,48.4,107.3,31.7,0.692,10.0,5.2,19.5,14.7,14.4,44.6,1,17,17,17,11,21,27,29,1,13,28,29,22,24
2015-16,1610612754,Indiana Pacers,82,45,37,0.549,48.5,102.2,33.9,0.714,9.0,4.8,16.3,13.0,12.2,41.6,1,11,11,11,5,3,10,21,4,17,18,17,11,12
2015-16,1610612746,LA Clippers,82,53,29,0.646,48.4,102.7,33.3,0.697,8.6,5.6,14.5,13.8,12.4,41.3,1,6,6,6,11,5,17,27,7,10,4,23,12,11
2015-16,1610612747,Los Angeles Lakers,82,17,65,0.207,48.1,110.3,32.3,0.712,7.2,4.1,16.5,14.3,17.0,47.8,1,29,29,29,28,30,24,22,23,24,20,28,29,29
2015-16,1610612763,Memphis Grizzlies,82,42,40,0.512,48.4,107.1,30.5,0.709,8.8,4.3,15.1,11.8,14.6,38.5,1,14,14,14,11,20,30,23,6,21,9,10,25,1
2015-16,1610612748,Miami Heat,82,48,34,0.585,48.4,103.7,34.3,0.729,6.7,6.5,15.6,13.0,10.7,42.0,1,7,7,7,11,8,6,11,27,1,12,16,2,13
2015-16,1610612749,Milwaukee Bucks,82,33,49,0.402,48.4,107.8,31.2,0.689,8.2,5.8,17.7,14.1,13.0,44.0,1,21,21,21,11,23,29,30,13,7,24,25,16,21
2015-16,1610612750,Minnesota Timberwolves,82,29,53,0.354,48.5,109.0,31.5,0.702,8.0,4.6,17.8,13.2,13.4,46.1,1,26,26,26,5,28,28,25,14,19,25,19,20,28
2015-16,1610612740,New Orleans Pelicans,82,30,52,0.366,48.2,108.4,33.1,0.748,7.7,4.2,14.9,11.3,11.7,43.2,1,25,25,25,23,26,20,3,16,23,8,4,8,17
2015-16,1610612752,New York Knicks,82,32,50,0.39,48.3,106.7,34.0,0.718,5.7,5.7,15.4,12.7,12.8,43.1,1,24,24,24,19,18,7,17,30,9,10,15,15,16
2015-16,1610612760,Oklahoma City Thunder,82,55,27,0.671,48.4,104.8,35.6,0.72,7.4,5.9,17.6,13.9,13.2,45.2,1,5,5,5,11,11,2,16,21,4,23,24,19,26
2015-16,1610612753,Orlando Magic,82,35,47,0.427,48.5,106.0,33.0,0.726,8.2,5.1,16.0,11.4,13.2,43.5,1,20,20,20,3,17,21,13,12,15,16,6,18,18
2015-16,1610612755,Philadelphia 76ers,82,10,72,0.122,48.3,108.6,31.8,0.693,8.3,6.0,20.0,14.7,16.7,45.6,1,30,30,30,19,27,26,28,10,3,29,30,28,27
2015-16,1610612756,Phoenix Suns,82,23,59,0.28,48.1,107.9,33.3,0.733,7.7,3.8,20.2,12.6,17.3,43.8,1,27,27,27,29,24,15,8,17,28,30,14,30,20
2015-16,1610612757,Portland Trail Blazers,82,44,38,0.537,48.3,106.8,33.9,0.728,6.9,4.6,16.3,12.4,11.1,40.9,1,12,12,12,19,19,8,12,25,18,19,13,5,8
2015-16,1610612758,Sacramento Kings,82,33,49,0.402,48.3,107.6,33.7,0.717,8.9,4.5,18.6,13.6,15.0,43.6,1,21,21,21,19,22,14,18,5,20,27,21,26,19
2015-16,1610612759,San Antonio Spurs,82,67,15,0.817,48.1,98.2,34.5,0.746,8.3,5.9,13.5,10.6,12.1,40.1,1,2,2,2,29,1,5,4,11,6,1,1,10,4
2015-16,1610612761,Toronto Raptors,82,56,26,0.683,48.2,104.8,33.2,0.736,7.8,5.5,14.2,11.6,11.0,40.1,1,4,4,4,23,12,18,7,15,11,3,8,4,4
2015-16,1610612762,Utah Jazz,82,40,42,0.488,48.7,103.2,32.5,0.731,7.7,5.2,16.0,11.5,11.7,39.6,1,19,19,19,2,7,23,10,18,14,15,7,7,2
2015-16,1610612764,Washington Wizards,82,41,41,0.5,48.2,105.1,32.8,0.737,8.6,3.9,15.7,11.7,12.7,41.2,1,17,17,17,26,14,22,6,8,26,13,9,14,10
2016-17,1610612737,Atlanta Hawks,82,43,39,0.524,48.5,105.2,34.1,0.717,8.2,4.8,17.4,13.2,12.8,39.1,1,11,11,11,4,4,10,19,7,14,23,18,12,2
2016-17,1610612738,Boston Celtics,82,53,29,0.646,48.2,108.0,32.9,0.705,7.5,4.1,15.2,13.9,12.2,43.2,1,4,4,4,25,14,22,29,18,23,9,27,9,13
2016-17,1610612751,Brooklyn Nets,82,20,62,0.244,48.2,110.1,35.1,0.716,7.2,4.7,19.1,14.3,14.0,45.0,1,30,30,30,25,23,1,22,21,18,30,29,21,20
2016-17,1610612766,Charlotte Hornets,82,36,46,0.439,48.4,108.4,34.8,0.749,7.0,4.8,13.1,11.4,12.9,40.5,1,20,20,20,10,17,4,3,27,17,2,3,13,5
2016-17,1610612741,Chicago Bulls,82,41,41,0.5,48.2,106.2,34.1,0.733,7.8,4.8,15.5,11.9,13.7,45.2,1,15,15,15,18,5,9,8,15,16,11,6,18,22
2016-17,1610612739,Cleveland Cavaliers,82,51,31,0.622,48.5,109.7,34.4,0.722,6.6,4.0,16.6,13.7,13.3,44.5,1,5,5,5,4,21,7,14,30,25,19,24,15,19
2016-17,1610612742,Dallas Mavericks,82,33,49,0.402,48.2,107.7,30.7,0.733,7.5,3.7,14.0,11.6,13.6,39.5,1,22,22,22,18,13,30,7,19,30,4,5,17,3
2016-17,1610612743,Denver Nuggets,82,40,42,0.488,48.2,111.7,34.6,0.753,6.9,3.9,18.0,12.2,14.3,47.4,1,18,18,18,25,29,6,2,28,27,26,8,24,27
2016-17,1610612765,Detroit Pistons,82,37,45,0.451,48.3,106.7,34.6,0.775,7.0,3.8,12.7,10.1,10.7,41.2,1,19,19,19,13,8,5,1,25,29,1,1,4,9
2016-17,1610612744,Golden State Warriors,82,67,15,0.817,48.2,103.4,35.0,0.709,9.6,6.8,16.7,14.0,14.4,45.4,1,1,1,1,18,2,3,27,1,1,20,28,25,23
2016-17,1610612745,Houston Rockets,82,55,27,0.671,48.2,108.4,33.5,0.717,8.2,4.3,17.5,13.8,14.3,49.0,1,3,3,3,18,18,15,21,8,20,25,25,22,30
2016-17,1610612754,Indiana Pacers,82,42,40,0.512,48.4,108.1,33.0,0.713,8.2,5.0,16.2,12.9,10.6,39.7,1,13,13,13,7,15,21,24,9,9,15,16,3,4
2016-17,1610612746,LA Clippers,82,51,31,0.622,48.2,107.5,34.0,0.733,7.5,4.2,15.2,12.7,14.3,42.7,1,5,5,5,25,12,11,6,20,21,10,14,23,11
2016-17,1610612747,Los Angeles Lakers,82,26,56,0.317,48.1,112.0,32.1,0.717,8.2,3.9,18.0,13.3,16.2,47.4,1,28,28,28,30,30,26,18,5,28,27,19,30,28
2016-17,1610612763,Memphis Grizzlies,82,43,39,0.524,48.5,106.5,32.0,0.731,8.0,4.2,14.8,11.5,14.6,37.8,1,11,11,11,2,7,27,9,13,22,6,4,26,1
2016-17,1610612748,Miami Heat,82,41,41,0.5,48.2,106.4,33.0,0.718,7.2,5.7,13.9,12.8,10.3,44.5,1,15,15,15,18,6,20,16,22,3,3,15,1,18
2016-17,1610612749,Milwaukee Bucks,82,42,40,0.512,48.2,108.7,31.6,0.706,8.1,5.3,16.2,12.7,11.7,43.7,1,13,13,13,18,19,28,28,10,6,16,13,7,14
2016-17,1610612750,Minnesota Timberwolves,82,31,51,0.378,48.3,110.9,31.0,0.71,8.0,4.5,17.2,13.4,13.9,46.2,1,24,24,24,13,27,29,25,12,19,22,21,19,25
2016-17,1610612740,New Orleans Pelicans,82,34,48,0.415,48.5,106.8,35.1,0.728,7.8,5.5,15.6,12.4,13.6,44.1,1,21,21,21,2,9,1,11,16,5,12,9,16,17
2016-17,1610612752,New York Knicks,82,31,51,0.378,48.4,110.7,33.2,0.698,7.1,5.5,16.5,14.7,14.0,46.1,1,24,24,24,7,25,17,30,23,4,18,30,20,24
2016-17,1610612760,Oklahoma City Thunder,82,47,35,0.573,48.3,107.1,34.4,0.742,7.9,5.0,16.9,12.2,11.1,47.5,1,10,10,10,13,10,7,5,14,10,21,7,5,29
2016-17,1610612753,Orlando Magic,82,29,53,0.354,48.3,110.3,33.3,0.726,7.1,4.8,15.9,13.3,13.0,46.6,1,26,26,26,13,24,16,12,24,15,14,20,14,26
2016-17,1610612755,Philadelphia 76ers,82,28,54,0.341,48.4,108.2,33.0,0.709,8.4,5.1,18.5,13.4,15.3,45.1,1,27,27,27,10,16,19,26,3,7,29,22,28,21
2016-17,1610612756,Phoenix Suns,82,24,58,0.293,48.4,111.3,33.1,0.718,8.2,4.9,18.1,13.5,16.0,44.0,1,29,29,29,10,28,18,17,6,13,28,23,29,16
2016-17,1610612757,Portland Trail Blazers,82,41,41,0.5,48.6,110.0,33.5,0.72,7.0,5.0,15.7,12.6,12.7,42.9,1,15,15,15,1,22,14,15,25,10,13,12,11,12
2016-17,1610612758,Sacramento Kings,82,32,50,0.39,48.5,110.8,32.3,0.723,7.6,4.0,17.4,12.5,14.7,40.7,1,23,23,23,4,26,25,13,17,26,24,11,27,6
2016-17,1610612759,San Antonio Spurs,82,61,21,0.744,48.3,102.9,33.9,0.73,8.0,5.9,14.7,12.4,12.6,40.8,1,2,2,2,13,1,12,10,11,2,5,10,10,7
2016-17,1610612761,Toronto Raptors,82,51,31,0.622,48.2,107.1,32.6,0.717,8.3,4.9,14.9,13.1,11.5,41.7,1,5,5,5,18,11,23,20,4,12,7,17,6,10
2016-17,1610612762,Utah Jazz,82,51,31,0.622,48.2,104.7,33.8,0.743,6.7,5.0,15.2,10.7,10.5,41.0,1,5,5,5,25,3,13,4,29,8,8,2,2,8
2016-17,1610612764,Washington Wizards,82,49,33,0.598,48.4,108.8,32.6,0.716,8.5,4.1,16.4,13.8,12.1,43.9,1,9,9,9,7,20,24,23,2,24,17,26,8,15
2017-18,1610612737,Atlanta Hawks,82,24,58,0.293,48.1,110.1,32.8,0.719,7.8,4.2,17.9,12.9,13.0,44.4,1,27,27,27,27,24,23,26,12,23,25,19,24,13
2017-18,1610612738,Boston Celtics,82,55,27,0.671,48.3,103.2,35.1,0.739,7.4,4.5,15.6,11.2,10.4,43.8,1,4,4,4,12,2,6,10,23,18,10,4,5,11
2017-18,1610612751,Brooklyn Nets,82,28,54,0.341,48.4,109.7,34.8,0.731,6.2,4.8,17.3,13.6,11.6,47.8,1,23,23,23,5,21,9,14,30,16,22,28,15,27
2017-18,1610612766,Charlotte Hornets,82,36,46,0.439,48.2,109.0,35.4,0.763,6.8,4.5,14.8,10.7,10.7,45.2,1,20,20,20,16,17,4,2,28,18,3,1,6,17
2017-18,1610612741,Chicago Bulls,82,27,55,0.329,48.4,110.5,35.0,0.767,7.6,3.5,16.3,11.2,11.3,44.5,1,24,24,24,5,28,8,1,18,30,15,3,10,14
2017-18,1610612739,Cleveland Cavaliers,82,50,32,0.61,48.1,111.1,33.7,0.73,7.1,3.8,16.5,12.7,11.3,47.0,1,6,6,6,23,29,17,16,24,28,17,15,12,21
2017-18,1610612742,Dallas Mavericks,82,24,58,0.293,48.3,108.4,33.1,0.749,7.0,3.8,13.9,11.4,14.3,42.2,1,27,27,27,12,16,21,5,25,29,1,7,27,5
2017-18,1610612743,Denver Nuggets,82,46,36,0.561,48.5,110.0,33.5,0.736,7.6,4.9,18.7,11.2,13.0,47.3,1,14,14,14,4,23,20,11,17,12,30,5,23,24
2017-18,1610612765,Detroit Pistons,82,39,43,0.476,48.3,106.7,33.6,0.74,7.7,3.9,14.9,11.2,9.9,43.6,1,19,19,19,12,10,18,9,14,27,6,5,2,10
2017-18,1610612744,Golden State Warriors,82,58,24,0.707,48.1,106.8,35.1,0.712,8.0,7.5,18.5,13.7,14.1,47.4,1,3,3,3,23,11,7,29,9,1,27,29,25,25
2017-18,1610612745,Houston Rockets,82,65,17,0.793,48.2,105.7,34.5,0.75,8.5,4.8,15.8,11.9,11.9,48.0,1,1,1,1,18,7,10,4,5,15,13,12,16,28
2017-18,1610612754,Indiana Pacers,82,48,34,0.585,48.2,107.3,32.7,0.721,8.8,4.1,14.8,12.8,12.3,44.8,1,8,8,8,18,12,25,24,3,25,4,16,18,15
2017-18,1610612746,LA Clippers,82,42,40,0.512,48.1,109.2,33.7,0.718,7.7,4.5,17.4,13.2,15.4,44.8,1,18,18,18,27,19,16,27,14,20,23,24,30,15
2017-18,1610612747,Los Angeles Lakers,82,35,47,0.427,48.5,107.3,35.7,0.729,7.7,4.7,18.2,13.5,12.7,49.0,1,21,21,21,3,13,2,17,13,17,26,27,20,30
2017-18,1610612763,Memphis Grizzlies,82,22,60,0.268,48.1,110.4,31.0,0.721,7.5,4.8,17.3,11.8,14.3,42.1,1,29,29,29,27,26,30,23,22,14,21,10,28,3
2017-18,1610612748,Miami Heat,82,44,38,0.537,48.6,105.8,34.2,0.741,7.6,5.3,15.6,11.8,11.0,43.5,1,15,15,15,2,8,13,7,21,6,11,11,7,9
2017-18,1610612749,Milwaukee Bucks,82,44,38,0.537,48.4,109.1,31.5,0.709,8.8,5.4,15.8,13.0,10.1,47.3,1,15,15,15,8,18,28,30,2,5,14,20,3,23
2017-18,1610612750,Minnesota Timberwolves,82,47,35,0.573,48.3,110.2,31.6,0.72,8.4,4.2,15.2,13.0,12.9,45.7,1,12,12,12,12,25,27,25,6,24,9,21,21,20
2017-18,1610612740,New Orleans Pelicans,82,48,34,0.585,48.7,107.4,35.6,0.726,8.0,5.9,17.3,13.8,14.2,47.7,1,8,8,8,1,14,3,19,8,3,20,30,26,26
2017-18,1610612752,New York Knicks,82,29,53,0.354,48.4,109.7,33.6,0.727,6.7,5.1,17.4,13.2,11.4,43.4,1,22,22,22,8,22,19,18,29,8,23,26,13,7
2017-18,1610612760,Oklahoma City Thunder,82,48,34,0.585,48.4,106.4,32.6,0.725,9.1,5.0,14.4,12.8,11.2,43.5,1,8,8,8,8,9,26,20,1,11,2,18,9,8
2017-18,1610612753,Orlando Magic,82,25,57,0.305,48.1,109.4,32.8,0.714,7.6,4.9,17.0,12.8,12.9,48.3,1,26,26,26,23,20,24,28,20,13,18,17,21,29
2017-18,1610612755,Philadelphia 76ers,82,52,30,0.634,48.2,103.9,36.5,0.736,8.3,5.1,18.5,12.3,10.3,41.6,1,5,5,5,16,3,1,12,7,9,27,14,4,1
2017-18,1610612756,Phoenix Suns,82,21,61,0.256,48.1,111.7,33.9,0.724,6.9,4.5,18.6,13.2,14.6,47.1,1,30,30,30,27,30,15,22,27,21,29,23,29,22
2017-18,1610612757,Portland Trail Blazers,82,49,33,0.598,48.2,105.7,35.3,0.746,7.0,5.2,14.9,11.7,11.3,42.1,1,7,7,7,18,6,5,6,26,7,5,9,10,3
2017-18,1610612758,Sacramento Kings,82,27,55,0.329,48.2,110.4,31.4,0.731,7.8,4.1,15.7,11.6,12.3,42.2,1,24,24,24,18,27,29,15,11,25,12,8,17,5
2017-18,1610612759,San Antonio Spurs,82,47,35,0.573,48.1,104.1,33.9,0.741,7.7,5.6,15.0,12.2,12.5,44.1,1,12,12,12,23,4,14,8,14,4,8,13,19,12
2017-18,1610612761,Toronto Raptors,82,59,23,0.72,48.4,105.3,34.2,0.725,7.6,6.1,15.0,13.2,11.6,45.3,1,2,2,2,8,5,11,21,18,2,7,24,14,18
2017-18,1610612762,Utah Jazz,82,48,34,0.585,48.2,103.0,34.2,0.756,8.6,5.1,16.4,10.8,9.5,41.8,1,8,8,8,18,1,11,3,4,9,16,2,1,2
2017-18,1610612764,Washington Wizards,82,43,39,0.524,48.4,107.7,33.1,0.732,7.9,4.3,17.1,13.1,11.0,45.4,1,17,17,17,5,15,22,13,10,22,19,22,8,19
2018-19,1610612737,Atlanta Hawks,82,29,53,0.354,48.4,113.1,34.5,0.718,8.2,5.1,21.1,14.6,16.5,49.3,1,26,26,26,7,28,18,24,11,14,30,28,29,18
2018-19,1610612738,Boston Celtics,82,49,33,0.598,48.2,107.0,34.7,0.728,8.6,5.3,14.8,13.5,13.2,45.9,1,9,9,9,18,6,16,15,4,10,4,16,11,5
2018-19,1610612751,Brooklyn Nets,82,42,40,0.512,48.7,109.0,35.6,0.72,6.6,4.1,17.3,14.4,11.8,51.2,1,14,14,14,1,15,10,23,27,28,24,27,4,25
2018-19,1610612766,Charlotte Hornets,82,39,43,0.476,48.4,112.0,33.9,0.731,7.2,4.9,13.7,13.4,13.3,49.0,1,17,17,17,11,23,22,12,21,18,1,15,12,16
2018-19,1610612741,Chicago Bulls,82,22,60,0.268,48.5,112.8,34.1,0.727,7.4,4.3,16.6,13.4,13.0,49.1,1,27,27,27,3,25,21,16,20,26,17,14,10,17
2018-19,1610612739,Cleveland Cavaliers,82,19,63,0.232,48.2,116.8,31.9,0.732,6.5,2.4,16.8,12.7,14.0,50.0,1,28,28,28,24,30,28,11,28,30,19,10,17,20
2018-19,1610612742,Dallas Mavericks,82,33,49,0.402,48.2,110.1,35.2,0.734,6.5,4.3,15.6,13.0,16.7,47.7,1,22,22,22,18,18,14,10,29,26,10,12,30,11
2018-19,1610612743,Denver Nuggets,82,54,28,0.659,48.1,108.1,34.5,0.744,7.7,4.4,15.0,12.1,12.2,48.9,1,4,4,4,27,10,17,5,13,24,6,5,6,15
2018-19,1610612765,Detroit Pistons,82,41,41,0.5,48.4,108.7,33.6,0.745,6.9,4.0,16.0,11.3,11.9,49.9,1,16,16,16,7,12,24,4,22,29,12,3,5,19
2018-19,1610612744,Golden State Warriors,82,57,25,0.695,48.3,108.6,36.5,0.727,7.6,6.4,17.4,13.8,15.1,47.1,1,3,3,3,15,11,3,17,15,1,25,21,24,7
2018-19,1610612745,Houston Rockets,82,53,29,0.646,48.4,110.1,31.9,0.7,8.5,4.9,16.3,13.7,13.8,51.8,1,5,5,5,11,17,29,29,5,18,14,17,15,28
2018-19,1610612754,Indiana Pacers,82,48,34,0.585,48.1,106.0,33.7,0.722,8.7,4.9,14.9,13.3,14.0,44.8,1,11,11,11,30,3,23,22,3,20,5,13,16,4
2018-19,1610612746,LA Clippers,82,48,34,0.585,48.4,110.4,35.8,0.722,6.8,4.7,17.7,13.8,14.8,51.1,1,11,11,11,11,19,8,21,23,22,26,22,23,23
2018-19,1610612747,Los Angeles Lakers,82,37,45,0.451,48.2,108.9,36.4,0.725,7.5,5.4,18.5,14.0,15.9,50.3,1,20,20,20,18,13,4,19,16,8,28,23,27,21
2018-19,1610612763,Memphis Grizzlies,82,33,49,0.402,48.5,108.0,33.0,0.724,8.3,5.5,16.6,11.6,16.3,42.7,1,22,22,22,4,9,26,20,6,4,18,4,28,3
2018-19,1610612748,Miami Heat,82,39,43,0.476,48.1,107.1,35.1,0.731,7.6,5.5,17.1,13.7,12.5,42.3,1,17,17,17,27,7,15,13,14,4,22,18,8,2
2018-19,1610612749,Milwaukee Bucks,82,60,22,0.732,48.2,104.9,40.4,0.757,7.5,5.9,14.6,12.1,11.0,42.2,1,1,1,1,18,1,1,2,17,2,2,5,1,1
2018-19,1610612750,Minnesota Timberwolves,82,36,46,0.439,48.4,112.2,33.5,0.709,8.3,5.0,15.1,14.8,13.6,48.9,1,21,21,21,11,24,25,27,7,17,8,29,14,14
2018-19,1610612740,New Orleans Pelicans,82,33,49,0.402,48.2,112.0,36.2,0.729,7.4,5.4,18.0,13.7,15.7,51.6,1,22,22,22,24,22,6,14,18,7,27,18,25,27
2018-19,1610612752,New York Knicks,82,17,65,0.207,48.2,112.9,34.3,0.717,6.8,5.1,16.4,14.1,11.7,50.6,1,30,30,30,18,26,20,25,24,13,16,24,3,22
2018-19,1610612760,Oklahoma City Thunder,82,49,33,0.598,48.4,106.5,35.5,0.738,9.3,5.2,16.0,12.5,12.3,48.4,1,9,9,9,7,4,11,9,1,12,12,8,7,13
2018-19,1610612753,Orlando Magic,82,42,40,0.512,48.2,107.6,35.4,0.754,6.6,5.4,14.7,10.9,12.7,47.2,1,14,14,14,18,8,13,3,26,6,3,1,9,8
2018-19,1610612755,Philadelphia 76ers,82,51,31,0.622,48.3,109.0,36.9,0.741,7.4,5.3,17.3,12.3,14.7,51.2,1,7,7,7,15,14,2,7,19,11,23,7,22,24
2018-19,1610612756,Phoenix Suns,82,19,63,0.232,48.5,114.2,31.3,0.683,9.0,5.1,19.5,15.5,15.8,53.0,1,28,28,28,4,29,30,30,2,15,29,30,26,30
2018-19,1610612757,Portland Trail Blazers,82,53,29,0.646,48.4,109.5,36.2,0.739,6.7,5.0,15.3,13.7,14.1,47.8,1,5,5,5,7,16,7,8,25,16,9,20,19,12
2018-19,1610612758,Sacramento Kings,82,39,43,0.476,48.1,110.8,34.4,0.713,8.3,4.4,16.4,14.4,14.2,51.2,1,17,17,17,27,21,19,26,10,24,15,26,21,26
2018-19,1610612759,San Antonio Spurs,82,48,34,0.585,48.3,110.6,35.5,0.744,6.1,4.7,15.0,12.6,14.1,46.6,1,11,11,11,15,20,12,6,30,21,6,9,19,6
2018-19,1610612761,Toronto Raptors,82,58,24,0.707,48.5,106.8,35.6,0.726,8.3,5.3,15.9,12.9,13.5,47.5,1,2,2,2,4,5,9,18,9,9,11,11,13,9
2018-19,1610612762,Utah Jazz,82,50,32,0.61,48.2,105.3,36.4,0.759,8.1,5.9,16.9,11.2,11.4,47.7,1,8,8,8,24,2,5,1,12,3,20,2,2,10
2018-19,1610612764,Washington Wizards,82,32,50,0.39,48.6,112.9,32.7,0.706,8.3,4.6,17.0,14.1,14.0,52.1,1,25,25,25,2,27,27,28,7,23,21,24,17,29
2019-20,1610612737,Atlanta Hawks,67,20,47,0.299,48.6,114.4,33.4,0.708,7.8,5.1,19.5,15.0,14.8,53.6,23,26,28,27,4,28,23,29,13,12,28,29,25,30
2019-20,1610612738,Boston Celtics,72,48,24,0.667,48.4,106.5,35.4,0.731,8.3,5.6,15.1,13.2,13.2,43.4,11,5,5,5,10,4,11,16,6,5,5,15,17,3
2019-20,1610612751,Brooklyn Nets,72,35,37,0.486,48.6,109.2,37.3,0.736,6.4,4.5,17.0,13.2,13.1,46.4,11,14,14,14,5,10,2,12,27,23,17,17,16,10
2019-20,1610612766,Charlotte Hornets,65,23,42,0.354,48.5,112.8,31.8,0.706,6.6,4.1,16.8,13.2,11.8,50.5,26,23,21,22,9,25,29,30,26,25,14,16,3,23
2019-20,1610612741,Chicago Bulls,65,22,43,0.338,48.2,108.9,31.4,0.719,10.0,4.1,17.8,12.7,12.5,49.6,26,24,23,24,21,9,30,23,1,26,24,12,7,21
2019-20,1610612739,Cleveland Cavaliers,65,19,46,0.292,48.4,114.8,33.4,0.738,6.9,3.2,20.0,12.7,14.4,53.6,26,28,26,29,13,30,22,9,25,30,30,13,23,29
2019-20,1610612742,Dallas Mavericks,75,43,32,0.573,48.5,111.2,36.4,0.74,6.1,4.8,14.3,13.4,16.4,48.8,1,12,13,13,8,18,4,8,29,16,1,20,29,19
2019-20,1610612743,Denver Nuggets,73,46,27,0.63,48.6,110.4,33.4,0.725,8.0,4.6,16.2,12.2,12.4,48.2,3,6,6,6,2,16,24,20,9,19,8,7,6,16
2019-20,1610612765,Detroit Pistons,66,20,46,0.303,48.4,112.3,32.0,0.717,7.4,4.5,17.3,13.2,12.7,52.0,24,26,26,26,15,22,27,25,21,22,19,19,10,27
