SEASON,TEAM_ID,TEAM_NAME,Restricted Area FGM,Restricted Area FGA,Restricted Area FG_PCT,In The Paint (Non-RA) FGM,In The Paint (Non-RA) FGA,In The Paint (Non-RA) FG_PCT,Mid-Range FGM,Mid-Range FGA,Mid-Range FG_PCT,Left Corner 3 FGM,Left Corner 3 FGA,Left Corner 3 FG_PCT,Right Corner 3 FGM,Right Corner 3 FGA,Right Corner 3 FG_PCT,Above the Break 3 FGM,Above the Break 3 FGA,Above the Break 3 FG_PCT,Backcourt FGM,Backcourt FGA,Backcourt FG_PCT,Corner 3 FGM,Corner 3 FGA,Corner 3 FG_PCT
2021-22,1610612751,Brooklyn Nets,15.7,24.9,0.632,7.3,15.9,0.457,7.5,16.0,0.472,1.5,4.0,0.381,1.5,3.8,0.408,8.4,23.8,0.352,0.0,0.1,0.0,3.1,7.8,0.394
2021-22,1610612766,Charlotte Hornets,20.1,31.0,0.646,5.6,14.5,0.388,3.2,7.8,0.408,2.4,6.2,0.383,1.8,5.0,0.361,9.7,26.6,0.365,0.0,0.2,0.0,4.2,11.3,0.373
2021-22,1610612741,Chicago Bulls,16.5,25.4,0.652,6.4,13.9,0.457,8.3,18.9,0.436,1.7,4.3,0.391,1.7,3.9,0.438,7.2,20.3,0.355,0.0,0.2,0.056,3.4,8.2,0.413
2021-22,1610612739,Cleveland Cavaliers,18.0,26.9,0.667,6.2,15.4,0.405,3.9,9.6,0.405,1.5,4.2,0.353,1.3,3.8,0.332,8.9,24.6,0.36,0.0,0.1,0.111,2.7,8.0,0.343
2021-22,1610612742,Dallas Mavericks,14.5,20.9,0.694,7.0,15.5,0.451,4.8,11.5,0.413,2.1,5.3,0.391,1.9,4.8,0.398,9.1,27.0,0.336,0.0,0.2,0.0,4.0,10.1,0.395
2021-22,1610612743,Denver Nuggets,17.9,25.9,0.692,6.7,14.3,0.471,4.4,10.3,0.424,2.2,5.3,0.413,1.5,4.5,0.345,8.9,25.9,0.346,0.0,0.3,0.0,3.7,9.8,0.382
2021-22,1610612765,Detroit Pistons,17.0,27.9,0.609,5.8,15.1,0.386,4.1,11.0,0.369,2.0,5.6,0.359,1.5,4.2,0.361,7.8,24.6,0.316,0.0,0.2,0.0,3.5,9.8,0.36
2021-22,1610612744,Golden State Warriors,16.2,23.1,0.7,6.2,14.0,0.438,3.9,10.0,0.391,1.8,5.0,0.358,1.2,3.9,0.319,11.2,30.1,0.374,0.0,0.3,0.042,3.0,8.9,0.341
2021-22,1610612745,Houston Rockets,19.9,31.0,0.641,4.6,12.2,0.377,1.5,4.6,0.317,1.4,4.1,0.348,1.0,2.9,0.347,11.0,31.4,0.352,0.0,0.2,0.0,2.5,7.0,0.348
2021-22,1610612754,Indiana Pacers,18.6,28.7,0.647,6.3,14.3,0.439,4.4,11.1,0.399,2.1,5.1,0.405,1.4,4.1,0.347,8.7,25.9,0.335,0.0,0.3,0.0,3.5,9.2,0.379
2021-22,1610612746,LA Clippers,14.4,22.2,0.649,7.3,16.4,0.444,5.6,14.6,0.381,1.6,3.8,0.416,1.7,4.0,0.417,9.5,26.2,0.364,0.0,0.2,0.0,3.3,7.8,0.417
2021-22,1610612747,Los Angeles Lakers,20.3,30.3,0.67,4.3,11.3,0.384,5.1,12.8,0.396,1.6,4.2,0.375,1.6,4.2,0.385,8.8,25.9,0.338,0.0,0.1,0.0,3.2,8.4,0.38
2021-22,1610612763,Memphis Grizzlies,18.6,29.0,0.642,10.2,24.2,0.42,3.2,8.6,0.376,1.7,4.6,0.377,1.2,3.3,0.363,8.6,24.5,0.351,0.0,0.2,0.0,2.9,7.9,0.371
2021-22,1610612748,Miami Heat,14.9,22.7,0.657,6.6,14.8,0.447,4.5,11.6,0.39,2.4,6.0,0.409,2.2,5.2,0.43,8.9,24.4,0.366,0.0,0.3,0.0,4.7,11.1,0.419
2021-22,1610612749,Milwaukee Bucks,16.6,24.5,0.678,5.9,14.0,0.418,5.3,12.5,0.423,2.0,4.9,0.414,1.7,4.6,0.37,10.3,28.7,0.359,0.0,0.1,0.0,3.7,9.5,0.393
2021-22,1610612750,Minnesota Timberwolves,18.0,27.9,0.647,5.8,14.0,0.415,3.0,8.0,0.379,2.3,5.5,0.415,1.6,4.2,0.375,10.9,31.2,0.348,0.0,0.2,0.0,3.8,9.7,0.398
2021-22,1610612740,New Orleans Pelicans,17.2,27.1,0.635,7.0,16.0,0.437,5.4,12.9,0.416,1.7,4.3,0.393,1.2,3.7,0.337,7.6,23.7,0.322,0.0,0.2,0.111,2.9,8.0,0.367
2021-22,1610612752,New York Knicks,15.5,25.0,0.62,5.3,13.8,0.383,3.8,10.6,0.355,1.9,4.8,0.403,1.3,3.6,0.369,9.9,28.3,0.348,0.0,0.1,0.0,3.3,8.5,0.388
2021-22,1610612760,Oklahoma City Thunder,14.7,24.3,0.604,8.8,20.4,0.431,2.8,7.2,0.39,1.5,4.8,0.322,1.2,3.4,0.367,9.3,29.1,0.32,0.0,0.1,0.0,2.8,8.2,0.341
2021-22,1610612753,Orlando Magic,16.1,25.4,0.634,6.6,16.5,0.402,3.4,9.7,0.351,2.0,4.8,0.407,1.2,3.3,0.351,9.0,28.5,0.318,0.0,0.2,0.0,3.1,8.1,0.384
2021-22,1610612755,Philadelphia 76ers,15.8,23.8,0.663,6.7,16.3,0.413,5.4,12.9,0.416,1.5,3.8,0.399,1.7,4.5,0.383,8.3,23.1,0.358,0.0,0.2,0.0,3.2,8.3,0.391
2021-22,1610612756,Phoenix Suns,14.1,20.7,0.685,10.7,21.4,0.502,7.2,16.2,0.446,1.5,3.9,0.368,2.0,4.8,0.407,8.2,23.0,0.355,0.0,0.1,0.0,3.4,8.7,0.39
2021-22,1610612757,Portland Trail Blazers,16.1,26.7,0.603,5.8,13.9,0.419,4.0,9.8,0.403,1.5,4.1,0.36,1.5,3.9,0.387,9.7,28.5,0.339,0.0,0.1,0.0,3.0,8.1,0.373
2021-22,1610612758,Sacramento Kings,16.9,25.7,0.657,7.6,18.3,0.416,4.6,10.9,0.422,1.5,4.2,0.356,1.4,3.4,0.417,8.5,25.4,0.334,0.0,0.2,0.077,2.9,7.6,0.383
2021-22,1610612759,San Antonio Spurs,17.0,26.4,0.644,9.6,21.3,0.452,5.4,13.0,0.411,1.4,4.1,0.348,1.5,3.7,0.395,8.3,24.0,0.348,0.0,0.2,0.071,2.9,7.8,0.37
2021-22,1610612761,Toronto Raptors,15.5,24.5,0.63,8.1,19.1,0.423,5.2,13.6,0.383,1.7,4.3,0.393,1.7,4.4,0.401,8.4,25.2,0.334,0.0,0.2,0.125,3.5,8.7,0.397
2021-22,1610612762,Utah Jazz,15.9,22.9,0.693,8.0,17.6,0.456,2.1,5.3,0.402,1.6,4.6,0.358,2.3,5.8,0.394,10.5,29.7,0.355,0.0,0.2,0.071,3.9,10.4,0.378
2021-22,1610612764,Washington Wizards,17.3,24.7,0.7,7.3,17.8,0.407,5.6,12.9,0.431,1.7,4.2,0.409,1.4,3.7,0.38,7.3,22.5,0.325,0.0,0.1,0.0,3.1,8.0,0.396
2022-23,1610612737,Atlanta Hawks,18.0,27.1,0.665,9.1,20.0,0.455,6.7,14.7,0.457,1.7,4.7,0.361,1.4,3.8,0.37,7.7,22.0,0.349,0.0,0.1,0.0,3.1,8.5,0.365
2022-23,1610612738,Boston Celtics,16.5,23.9,0.689,6.7,15.0,0.447,3.0,7.3,0.413,2.0,5.0,0.396,2.0,5.0,0.413,12.0,32.4,0.369,0.0,0.1,0.0,4.0,10.0,0.404
2022-23,1610612751,Brooklyn Nets,15.0,22.4,0.667,7.0,15.3,0.462,6.7,13.6,0.489,1.7,4.4,0.396,1.6,4.1,0.394,9.4,25.2,0.373,0.0,0.1,0.0,3.4,8.5,0.395
2022-23,1610612766,Charlotte Hornets,19.5,30.3,0.645,7.0,18.0,0.389,4.0,9.6,0.418,1.7,5.0,0.338,1.4,3.8,0.365,7.7,23.6,0.325,0.0,0.1,0.0,3.1,8.8,0.35
2022-23,1610612741,Chicago Bulls,18.1,27.2,0.668,6.1,13.0,0.469,7.9,17.8,0.445,1.8,4.5,0.399,1.3,3.3,0.385,7.3,20.9,0.349,0.0,0.0,0.0,3.1,7.9,0.393
2022-23,1610612739,Cleveland Cavaliers,18.5,27.0,0.686,7.9,17.6,0.447,3.6,9.0,0.398,1.4,3.9,0.363,1.5,4.2,0.372,8.6,23.4,0.369,0.0,0.1,0.0,3.0,8.0,0.368
2022-23,1610612742,Dallas Mavericks,14.9,22.0,0.676,6.5,13.2,0.494,3.5,8.1,0.425,2.4,5.6,0.433,2.2,5.9,0.37,10.5,29.1,0.363,0.0,0.3,0.04,4.6,11.5,0.401
2022-23,1610612743,Denver Nuggets,20.5,29.0,0.708,7.0,15.4,0.456,4.3,10.9,0.391,1.7,4.5,0.38,1.6,3.6,0.439,8.5,22.7,0.373,0.0,0.3,0.074,3.3,8.1,0.406
2022-23,1610612765,Detroit Pistons,15.7,24.4,0.643,7.6,18.3,0.413,5.0,12.0,0.413,1.7,4.5,0.369,1.7,4.4,0.375,8.0,23.2,0.345,0.0,0.2,0.0,3.3,9.0,0.372
2022-23,1610612744,Golden State Warriors,14.9,21.3,0.7,7.5,15.8,0.475,4.1,9.9,0.413,1.8,4.9,0.368,1.8,4.1,0.43,13.0,33.9,0.385,0.0,0.3,0.043,3.6,9.0,0.396
2022-23,1610612745,Houston Rockets,19.3,30.1,0.643,8.1,19.6,0.412,2.7,7.2,0.379,1.2,3.0,0.38,0.9,2.6,0.338,8.4,26.1,0.321,0.0,0.2,0.0,2.0,5.7,0.361
2022-23,1610612754,Indiana Pacers,18.6,29.1,0.64,6.2,14.8,0.417,3.7,8.7,0.421,1.6,4.4,0.366,1.8,4.5,0.402,10.1,27.9,0.363,0.0,0.2,0.125,3.4,8.9,0.384
2022-23,1610612746,LA Clippers,15.7,24.0,0.653,7.1,15.6,0.453,5.6,13.1,0.429,1.7,4.8,0.365,1.7,3.9,0.444,9.2,24.5,0.377,0.0,0.2,0.067,3.5,8.7,0.4
2022-23,1610612747,Los Angeles Lakers,20.4,29.7,0.686,6.9,15.7,0.436,4.9,12.4,0.392,1.4,4.0,0.345,1.5,3.9,0.384,7.9,23.1,0.34,0.0,0.1,0.0,2.9,7.9,0.364
2022-23,1610612763,Memphis Grizzlies,19.3,29.6,0.65,9.9,21.8,0.455,2.5,6.4,0.393,2.1,5.3,0.387,1.2,3.6,0.349,8.7,25.1,0.346,0.0,0.2,0.067,3.3,8.9,0.372
2022-23,1610612748,Miami Heat,13.9,21.2,0.657,9.2,19.3,0.48,4.1,10.0,0.408,1.8,5.1,0.362,1.7,4.5,0.378,8.4,25.0,0.335,0.0,0.1,0.0,3.6,9.6,0.37
2022-23,1610612749,Milwaukee Bucks,17.3,25.1,0.688,5.7,13.3,0.43,4.9,11.7,0.418,1.8,4.8,0.369,1.9,4.9,0.381,11.2,30.5,0.368,0.0,0.1,0.0,3.6,9.7,0.375
2022-23,1610612750,Minnesota Timberwolves,20.0,29.2,0.685,7.1,16.4,0.434,3.7,8.6,0.424,1.8,4.5,0.401,1.5,4.0,0.371,8.8,24.4,0.36,0.0,0.3,0.0,3.3,8.5,0.387
2022-23,1610612740,New Orleans Pelicans,18.6,28.0,0.666,8.0,18.5,0.435,4.4,11.1,0.398,1.3,3.4,0.384,1.4,3.8,0.365,8.2,22.6,0.365,0.0,0.2,0.0,2.7,7.3,0.374
2022-23,1610612752,New York Knicks,17.8,27.3,0.651,8.3,18.0,0.462,3.4,8.6,0.395,2.1,5.1,0.404,1.8,5.1,0.353,8.7,25.3,0.344,0.0,0.1,0.0,3.9,10.2,0.379
2022-23,1610612760,Oklahoma City Thunder,19.4,31.0,0.625,8.2,19.4,0.423,3.4,8.1,0.418,1.7,4.4,0.388,1.2,2.9,0.41,9.2,26.6,0.347,0.0,0.1,0.0,2.9,7.3,0.397
2022-23,1610612753,Orlando Magic,18.1,27.0,0.669,7.0,16.3,0.427,4.7,11.9,0.399,1.6,3.8,0.415,1.2,3.0,0.398,8.0,24.2,0.33,0.0,0.1,0.0,2.8,6.8,0.408
2022-23,1610612755,Philadelphia 76ers,16.6,25.5,0.653,7.3,16.3,0.447,4.3,9.4,0.454,1.7,4.6,0.376,1.9,4.5,0.425,9.0,23.4,0.385,0.0,0.2,0.0,3.6,9.0,0.4
2022-23,1610612756,Phoenix Suns,13.7,20.8,0.655,9.4,21.0,0.447,6.9,15.7,0.438,2.4,5.4,0.449,1.7,4.4,0.386,8.1,22.7,0.357,0.0,0.2,0.0,4.1,9.7,0.421
2022-23,1610612757,Portland Trail Blazers,18.5,28.6,0.648,5.3,12.8,0.417,3.7,8.8,0.425,1.3,3.7,0.346,1.5,4.1,0.375,10.1,27.4,0.368,0.0,0.1,0.0,2.8,7.7,0.361
2022-23,1610612758,Sacramento Kings,18.5,26.6,0.695,7.7,16.1,0.477,3.7,8.2,0.447,2.0,4.9,0.406,1.5,3.9,0.384,10.2,28.3,0.361,0.0,0.1,0.0,3.5,8.9,0.396
2022-23,1610612759,San Antonio Spurs,18.8,29.0,0.646,9.0,21.0,0.431,4.2,10.4,0.401,1.5,3.9,0.385,1.2,3.3,0.357,8.4,24.7,0.34,0.0,0.2,0.0,2.7,7.2,0.372
2022-23,1610612761,Toronto Raptors,17.7,26.8,0.662,8.7,20.3,0.429,4.7,12.3,0.385,1.7,4.5,0.375,1.5,4.4,0.35,7.5,22.8,0.327,0.0,0.3,0.0,3.2,8.9,0.363
2022-23,1610612762,Utah Jazz,16.8,25.0,0.672,9.8,20.7,0.472,2.6,6.4,0.409,1.7,4.1,0.415,1.9,4.7,0.409,9.7,28.7,0.337,0.0,0.2,0.0,3.6,8.8,0.412
2022-23,1610612764,Washington Wizards,17.3,24.0,0.72,8.3,19.2,0.432,5.3,12.0,0.442,1.7,4.2,0.41,1.2,3.1,0.385,8.3,24.2,0.343,0.0,0.2,0.125,2.9,7.3,0.399
2023-24,1610612737,Atlanta Hawks,16.9,27.1,0.623,8.2,18.7,0.44,4.2,9.0,0.468,2.1,5.9,0.36,1.9,4.7,0.404,9.7,26.9,0.36,0.0,0.2,0.0,4.0,10.6,0.38
2023-24,1610612738,Boston Celtics,16.9,24.1,0.703,6.6,14.6,0.454,3.9,9.1,0.431,1.9,4.6,0.421,2.1,4.7,0.439,12.5,33.0,0.377,0.0,0.1,0.091,4.0,9.3,0.43
2023-24,1610612751,Brooklyn Nets,16.9,26.2,0.645,6.9,16.9,0.407,3.6,9.3,0.386,2.1,5.0,0.424,2.0,5.0,0.399,9.1,26.4,0.346,0.0,0.3,0.043,4.1,10.0,0.411
2023-24,1610612766,Charlotte Hornets,17.2,26.4,0.652,6.7,16.1,0.417,4.0,10.5,0.382,1.5,4.4,0.347,1.3,3.5,0.379,9.2,25.9,0.356,0.0,0.3,0.0,2.8,7.8,0.361
2023-24,1610612741,Chicago Bulls,17.0,27.3,0.622,7.2,15.6,0.464,6.4,14.6,0.437,1.8,4.7,0.393,1.7,4.5,0.377,7.9,22.7,0.349,0.0,0.1,0.0,3.5,9.2,0.385
2023-24,1610612739,Cleveland Cavaliers,18.0,27.4,0.658,7.0,16.0,0.438,3.2,6.9,0.462,1.7,4.8,0.36,1.7,4.4,0.382,10.1,27.5,0.368,0.0,0.1,0.091,3.4,9.2,0.371
2023-24,1610612742,Dallas Mavericks,16.7,23.6,0.707,7.0,15.3,0.459,4.8,11.2,0.428,2.1,5.9,0.347,2.0,5.3,0.38,10.5,28.1,0.374,0.0,0.2,0.0,4.1,11.3,0.363
2023-24,1610612743,Denver Nuggets,18.6,28.6,0.651,8.1,16.7,0.488,5.6,12.3,0.455,1.5,4.3,0.361,1.4,3.5,0.413,8.7,23.2,0.376,0.0,0.3,0.0,3.0,7.7,0.384
2023-24,1610612765,Detroit Pistons,17.0,26.3,0.644,8.0,18.8,0.428,4.9,11.4,0.426,1.4,4.4,0.314,1.9,4.6,0.407,7.8,22.5,0.347,0.0,0.3,0.0,3.2,9.0,0.362
2023-24,1610612744,Golden State Warriors,16.1,22.9,0.703,8.2,18.6,0.441,4.6,11.3,0.41,1.3,3.7,0.361,1.3,3.1,0.417,12.1,31.9,0.38,0.0,0.2,0.067,2.6,6.8,0.386
2023-24,1610612745,Houston Rockets,18.0,28.1,0.64,7.0,16.8,0.416,4.1,9.9,0.412,1.2,3.2,0.38,1.4,3.3,0.408,10.1,29.3,0.346,0.0,0.3,0.0,2.6,6.5,0.394
2023-24,1610612754,Indiana Pacers,20.5,29.9,0.685,8.5,18.0,0.473,4.9,9.6,0.505,1.6,4.0,0.395,2.0,4.6,0.421,9.6,26.4,0.365,0.0,0.1,0.0,3.5,8.7,0.409
2023-24,1610612746,LA Clippers,16.6,24.8,0.67,8.6,17.9,0.482,4.5,10.9,0.414,1.9,4.5,0.418,1.7,4.2,0.401,9.0,24.3,0.372,0.0,0.1,0.0,3.6,8.8,0.41
2023-24,1610612747,Los Angeles Lakers,20.6,28.5,0.724,7.2,17.3,0.418,4.0,10.4,0.386,1.8,4.6,0.398,1.4,3.7,0.373,8.6,22.8,0.376,0.0,0.2,0.0,3.2,8.4,0.387
2023-24,1610612763,Memphis Grizzlies,15.4,25.5,0.606,7.6,18.6,0.408,2.3,6.3,0.362,1.9,5.3,0.355,1.5,4.5,0.342,9.7,27.8,0.348,0.0,0.3,0.0,3.4,9.7,0.349
2023-24,1610612748,Miami Heat,13.5,21.4,0.634,10.0,20.7,0.486,3.8,9.9,0.38,2.1,5.2,0.402,1.9,4.9,0.383,8.5,23.5,0.362,0.0,0.1,0.0,4.0,10.0,0.393
2023-24,1610612749,Milwaukee Bucks,18.0,25.4,0.708,5.6,13.1,0.428,5.4,12.0,0.45,2.0,4.8,0.407,2.2,5.3,0.416,10.0,27.8,0.36,0.0,0.1,0.0,4.2,10.1,0.412
2023-24,1610612750,Minnesota Timberwolves,17.5,26.0,0.675,7.9,18.1,0.433,3.2,8.2,0.391,2.1,5.1,0.408,1.8,4.4,0.409,8.7,22.9,0.381,0.0,0.2,0.059,3.9,9.6,0.408
2023-24,1610612740,New Orleans Pelicans,17.6,26.7,0.659,8.1,18.3,0.441,4.4,9.8,0.445,1.7,4.1,0.429,2.1,5.0,0.424,8.6,23.4,0.37,0.0,0.3,0.045,3.8,9.0,0.426
2023-24,1610612752,New York Knicks,16.2,25.7,0.631,8.2,18.0,0.459,3.6,9.2,0.392,2.1,5.4,0.39,2.0,4.8,0.425,9.0,25.5,0.355,0.0,0.1,0.125,4.1,10.2,0.407
2023-24,1610612760,Oklahoma City Thunder,18.1,26.8,0.675,8.2,17.5,0.468,5.0,10.9,0.46,2.2,5.3,0.423,1.4,3.5,0.399,9.6,25.3,0.381,0.0,0.1,0.0,3.6,8.8,0.414
2023-24,1610612753,Orlando Magic,19.6,29.1,0.672,6.3,15.0,0.421,3.6,9.5,0.376,1.7,4.6,0.37,1.4,4.0,0.364,7.9,22.6,0.349,0.0,0.2,0.0,3.1,8.5,0.367
2023-24,1610612755,Philadelphia 76ers,17.7,28.0,0.631,7.5,17.9,0.42,4.2,10.2,0.416,1.5,3.8,0.387,1.5,3.7,0.407,9.1,25.7,0.354,0.0,0.1,0.0,3.0,7.6,0.397
2023-24,1610612756,Phoenix Suns,15.6,23.1,0.675,7.9,16.7,0.474,6.6,13.8,0.474,1.9,4.5,0.424,1.5,3.8,0.384,9.0,24.2,0.374,0.0,0.0,0.0,3.4,8.4,0.406
2023-24,1610612757,Portland Trail Blazers,16.6,27.4,0.604,6.9,18.2,0.377,4.5,10.9,0.412,1.6,4.4,0.364,1.5,4.0,0.369,8.4,24.6,0.34,0.0,0.1,0.0,3.1,8.4,0.366
2023-24,1610612758,Sacramento Kings,16.1,23.4,0.687,9.4,19.4,0.482,3.5,8.8,0.399,2.2,5.7,0.388,1.6,4.3,0.382,10.5,29.2,0.36,0.0,0.1,0.0,3.8,10.0,0.386
2023-24,1610612759,San Antonio Spurs,18.4,27.9,0.66,7.3,16.8,0.435,3.6,9.6,0.372,1.6,4.5,0.37,1.7,4.4,0.386,9.3,27.3,0.34,0.0,0.2,0.0,3.3,8.8,0.378
2023-24,1610612761,Toronto Raptors,19.2,28.5,0.675,7.8,18.9,0.412,3.8,9.2,0.406,1.7,4.3,0.385,1.6,4.4,0.369,8.2,24.2,0.339,0.0,0.1,0.0,3.3,8.8,0.377
2023-24,1610612762,Utah Jazz,16.7,24.4,0.687,9.9,22.3,0.444,2.4,6.7,0.358,2.2,5.3,0.418,1.9,5.2,0.36,8.8,25.8,0.343,0.0,0.2,0.0,4.1,10.5,0.389
2023-24,1610612764,Washington Wizards,19.9,28.5,0.697,7.5,18.9,0.399,3.2,8.4,0.377,1.6,4.4,0.377,1.6,4.0,0.392,9.1,27.0,0.339,0.0,0.2,0.063,3.2,8.4,0.384
